,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,,,,Class
164,164,164,164,2018_11_15_10_30,study,3,0,,3,3,,workplace,4,6,3,-0.32973262,0.303730008,10.38996761,-0.388077799,-0.127335612,0.899104818,,,,
165,165,165,165,2018_11_15_10_30,study,3,0,,3,3,,workplace,4,6,3,-0.32973262,0.303730008,10.38996761,-0.388077799,-0.127335612,0.899104818,,,,
166,166,166,166,2018_11_15_10_30,study,3,0,,3,3,,workplace,4,6,3,-0.32973262,0.303730008,10.38996761,-0.174625651,-0.194856771,0.926310221,,,,
167,167,167,167,2018_11_15_10_30,study,3,0,,3,3,,workplace,4,6,3,-0.32973262,0.303730008,10.38996761,-0.174625651,-0.194856771,0.926310221,,,,
168,168,168,168,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.182667133,0.156607066,10.40178864,-0.463229547,-0.168903075,0.742761529,,,,
169,169,169,169,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.182667133,0.156607066,10.40178864,-0.463229547,-0.168903075,0.742761529,,,,
170,170,170,170,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.182667133,0.156607066,10.40178864,-0.383520508,-0.042879232,0.808219401,,,,
171,171,171,171,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.182667133,0.156607066,10.40178864,-0.383520508,-0.042879232,0.808219401,,,,
172,172,172,172,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.337467153,0.296449357,10.39443714,-0.463229547,-0.168903075,0.742761529,,,,
173,173,173,173,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.337467153,0.296449357,10.39443714,-0.463229547,-0.168903075,0.742761529,,,,
174,174,174,174,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.337467153,0.296449357,10.39443714,-0.383520508,-0.042879232,0.808219401,,,,
175,175,175,175,2018_11_15_10_31,study,3,0,,3,3,,workplace,4,6,3,-0.337467153,0.296449357,10.39443714,-0.383520508,-0.042879232,0.808219401,,,,
176,176,176,176,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.18248482,0.155531955,10.39971082,-0.417513021,-0.148193359,0.882096354,,,,
177,177,177,177,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.18248482,0.155531955,10.39971082,-0.417513021,-0.148193359,0.882096354,,,,
178,178,178,178,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.18248482,0.155531955,10.39971082,-0.320442708,-0.332584635,0.699202474,,,,
179,179,179,179,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.18248482,0.155531955,10.39971082,-0.320442708,-0.332584635,0.699202474,,,,
180,180,180,180,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.290915614,0.277266253,10.38787659,-0.417513021,-0.148193359,0.882096354,,,,
181,181,181,181,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.290915614,0.277266253,10.38787659,-0.417513021,-0.148193359,0.882096354,,,,
182,182,182,182,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.290915614,0.277266253,10.38787659,-0.320442708,-0.332584635,0.699202474,,,,
183,183,183,183,2018_11_15_10_32,study,3,0,,3,3,,workplace,4,6,3,-0.290915614,0.277266253,10.38787659,-0.320442708,-0.332584635,0.699202474,,,,
184,184,184,184,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.157864492,10.39974565,-0.636344401,0.027929688,0.612239583,,,,
185,185,185,185,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.157864492,10.39974565,-0.636344401,0.027929688,0.612239583,,,,
186,186,186,186,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.157864492,10.39974565,-0.475895182,-0.327644857,0.602213542,,,,
187,187,187,187,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.157864492,10.39974565,-0.475895182,-0.327644857,0.602213542,,,,
188,188,188,188,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.272485893,0.271493895,10.39322795,-0.636344401,0.027929688,0.612239583,,,,
189,189,189,189,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.272485893,0.271493895,10.39322795,-0.636344401,0.027929688,0.612239583,,,,
190,190,190,190,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.272485893,0.271493895,10.39322795,-0.475895182,-0.327644857,0.602213542,,,,
191,191,191,191,2018_11_15_10_33,study,3,0,,3,3,,workplace,4,6,3,-0.272485893,0.271493895,10.39322795,-0.475895182,-0.327644857,0.602213542,,,,
192,192,192,192,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.179516868,0.158242523,10.40007007,-0.406404622,-0.120507813,0.892879232,,,,
193,193,193,193,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.179516868,0.158242523,10.40007007,-0.406404622,-0.120507813,0.892879232,,,,
194,194,194,194,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.179516868,0.158242523,10.40007007,-0.224308268,-0.238850911,0.899780273,,,,
195,195,195,195,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.179516868,0.158242523,10.40007007,-0.224308268,-0.238850911,0.899780273,,,,
196,196,196,196,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.254686222,0.243986044,10.38807767,-0.406404622,-0.120507813,0.892879232,,,,
197,197,197,197,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.254686222,0.243986044,10.38807767,-0.406404622,-0.120507813,0.892879232,,,,
198,198,198,198,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.254686222,0.243986044,10.38807767,-0.224308268,-0.238850911,0.899780273,,,,
199,199,199,199,2018_11_15_10_34,study,3,0,,3,3,,workplace,4,6,3,-0.254686222,0.243986044,10.38807767,-0.224308268,-0.238850911,0.899780273,,,,
200,200,200,200,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.181281016,0.157060168,10.40223906,-0.438077799,-0.125292969,0.880989583,,,,
201,201,201,201,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.181281016,0.157060168,10.40223906,-0.438077799,-0.125292969,0.880989583,,,,
202,202,202,202,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.181281016,0.157060168,10.40223906,-0.240299479,-0.252742513,0.877880859,,,,
203,203,203,203,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.181281016,0.157060168,10.40223906,-0.240299479,-0.252742513,0.877880859,,,,
204,204,204,204,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.359803582,0.183316713,10.38728006,-0.438077799,-0.125292969,0.880989583,,,,
205,205,205,205,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.359803582,0.183316713,10.38728006,-0.438077799,-0.125292969,0.880989583,,,,
206,206,206,206,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.359803582,0.183316713,10.38728006,-0.240299479,-0.252742513,0.877880859,,,,
207,207,207,207,2018_11_15_10_35,study,3,0,,3,3,,workplace,4,6,3,-0.359803582,0.183316713,10.38728006,-0.240299479,-0.252742513,0.877880859,,,,
208,208,208,208,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.180725342,0.154771392,10.40422317,-0.336189779,-0.172216797,0.848266602,,,,
209,209,209,209,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.180725342,0.154771392,10.40422317,-0.336189779,-0.172216797,0.848266602,,,,
210,210,210,210,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.180725342,0.154771392,10.40422317,-0.340242513,-0.124584961,0.871557617,,,,
211,211,211,211,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.180725342,0.154771392,10.40422317,-0.340242513,-0.124584961,0.871557617,,,,
212,212,212,212,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.38202397,0.231894385,10.38783634,-0.336189779,-0.172216797,0.848266602,,,,
213,213,213,213,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.38202397,0.231894385,10.38783634,-0.336189779,-0.172216797,0.848266602,,,,
214,214,214,214,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.38202397,0.231894385,10.38783634,-0.340242513,-0.124584961,0.871557617,,,,
215,215,215,215,2018_11_15_10_36,study,3,0,,3,3,,workplace,4,6,3,-0.38202397,0.231894385,10.38783634,-0.340242513,-0.124584961,0.871557617,,,,
216,216,216,216,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.180683136,0.156733077,10.40160632,-0.446004232,-0.234480794,0.845979818,,,,
217,217,217,217,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.180683136,0.156733077,10.40160632,-0.446004232,-0.234480794,0.845979818,,,,
218,218,218,218,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.180683136,0.156733077,10.40160632,-0.259871419,0.024576823,0.917423503,,,,
219,219,219,219,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.180683136,0.156733077,10.40160632,-0.259871419,0.024576823,0.917423503,,,,
220,220,220,220,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.454439859,0.596402881,9.696161442,-0.446004232,-0.234480794,0.845979818,,,,
221,221,221,221,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.454439859,0.596402881,9.696161442,-0.446004232,-0.234480794,0.845979818,,,,
222,222,222,222,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.454439859,0.596402881,9.696161442,-0.259871419,0.024576823,0.917423503,,,,
223,223,223,223,2018_11_15_10_37,study,3,0,,3,3,,workplace,4,6,3,-0.454439859,0.596402881,9.696161442,-0.259871419,0.024576823,0.917423503,,,,
224,224,224,224,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.180122791,0.155564128,10.4010567,-0.328295898,-0.165283203,0.891666667,,,,
225,225,225,225,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.180122791,0.155564128,10.4010567,-0.328295898,-0.165283203,0.891666667,,,,
226,226,226,226,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.180122791,0.155564128,10.4010567,-0.081559245,-0.364200846,0.826912435,,,,
227,227,227,227,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.180122791,0.155564128,10.4010567,-0.081559245,-0.364200846,0.826912435,,,,
228,228,228,228,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.523689396,0.61111931,10.38106395,-0.328295898,-0.165283203,0.891666667,,,,
229,229,229,229,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.523689396,0.61111931,10.38106395,-0.328295898,-0.165283203,0.891666667,,,,
230,230,230,230,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.523689396,0.61111931,10.38106395,-0.081559245,-0.364200846,0.826912435,,,,
231,231,231,231,2018_11_15_10_38,study,3,0,,3,3,,workplace,4,6,3,-0.523689396,0.61111931,10.38106395,-0.081559245,-0.364200846,0.826912435,,,,
232,232,232,232,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.179331873,0.155995781,10.40038375,-0.536230469,-0.000756836,0.75398763,,,,
233,233,233,233,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.179331873,0.155995781,10.40038375,-0.536230469,-0.000756836,0.75398763,,,,
234,234,234,234,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.179331873,0.155995781,10.40038375,-0.294350899,-0.337138484,0.841958702,,,,
235,235,235,235,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.179331873,0.155995781,10.40038375,-0.294350899,-0.337138484,0.841958702,,,,
236,236,236,236,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.383654065,0.513814991,10.3820506,-0.536230469,-0.000756836,0.75398763,,,,
237,237,237,237,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.383654065,0.513814991,10.3820506,-0.536230469,-0.000756836,0.75398763,,,,
238,238,238,238,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.383654065,0.513814991,10.3820506,-0.294350899,-0.337138484,0.841958702,,,,
239,239,239,239,2018_11_15_10_39,study,3,0,,3,3,,workplace,4,6,3,-0.383654065,0.513814991,10.3820506,-0.294350899,-0.337138484,0.841958702,,,,
240,240,240,240,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.179849321,0.156955606,10.40191731,-0.425642904,0.047338867,0.717244466,,,,
241,241,241,241,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.179849321,0.156955606,10.40191731,-0.425642904,0.047338867,0.717244466,,,,
242,242,242,242,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.179849321,0.156955606,10.40191731,-0.250423177,-0.388216146,0.735327148,,,,
243,243,243,243,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.179849321,0.156955606,10.40191731,-0.250423177,-0.388216146,0.735327148,,,,
244,244,244,244,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.402934085,0.246813357,10.38441502,-0.425642904,0.047338867,0.717244466,,,,
245,245,245,245,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.402934085,0.246813357,10.38441502,-0.425642904,0.047338867,0.717244466,,,,
246,246,246,246,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.402934085,0.246813357,10.38441502,-0.250423177,-0.388216146,0.735327148,,,,
247,247,247,247,2018_11_15_10_40,study,3,0,,3,3,,workplace,4,6,3,-0.402934085,0.246813357,10.38441502,-0.250423177,-0.388216146,0.735327148,,,,
248,248,248,248,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.181388259,0.15499842,10.40348843,-0.396842448,-0.176529948,0.873982747,,,,
249,249,249,249,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.181388259,0.15499842,10.40348843,-0.396842448,-0.176529948,0.873982747,,,,
250,250,250,250,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.181388259,0.15499842,10.40348843,-0.460457357,0.136580404,0.845377604,,,,
251,251,251,251,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.181388259,0.15499842,10.40348843,-0.460457357,0.136580404,0.845377604,,,,
252,252,252,252,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.464016665,0.295240193,10.38039366,-0.396842448,-0.176529948,0.873982747,,,,
253,253,253,253,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.464016665,0.295240193,10.38039366,-0.396842448,-0.176529948,0.873982747,,,,
254,254,254,254,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.464016665,0.295240193,10.38039366,-0.460457357,0.136580404,0.845377604,,,,
255,255,255,255,2018_11_15_10_41,study,3,0,,3,3,,workplace,4,6,3,-0.464016665,0.295240193,10.38039366,-0.460457357,0.136580404,0.845377604,,,,
256,256,256,256,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.156679456,10.39981267,-0.489388021,0.007462565,0.764973958,,,,
257,257,257,257,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.156679456,10.39981267,-0.489388021,0.007462565,0.764973958,,,,
258,258,258,258,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.156679456,10.39981267,-0.735953776,0.07117513,0.594783529,,,,
259,259,259,259,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.180074532,0.156679456,10.39981267,-0.735953776,0.07117513,0.594783529,,,,
260,260,260,260,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.472109748,0.296800535,10.38005854,-0.489388021,0.007462565,0.764973958,,,,
261,261,261,261,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.472109748,0.296800535,10.38005854,-0.489388021,0.007462565,0.764973958,,,,
262,262,262,262,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.472109748,0.296800535,10.38005854,-0.735953776,0.07117513,0.594783529,,,,
263,263,263,263,2018_11_15_10_42,study,3,0,,3,3,,workplace,4,6,3,-0.472109748,0.296800535,10.38005854,-0.735953776,0.07117513,0.594783529,,,,
264,264,264,264,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.200080149,0.738232312,8.739446924,-0.663806019,0.435317874,0.568859106,,,,
265,265,265,265,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.200080149,0.738232312,8.739446924,-0.663806019,0.435317874,0.568859106,,,,
266,266,266,266,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.200080149,0.738232312,8.739446924,-0.518440755,-0.256323242,0.509578451,,,,
267,267,267,267,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.200080149,0.738232312,8.739446924,-0.518440755,-0.256323242,0.509578451,,,,
268,268,268,268,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.509735602,0.331432628,10.36926652,-0.663806019,0.435317874,0.568859106,,,,
269,269,269,269,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.509735602,0.331432628,10.36926652,-0.663806019,0.435317874,0.568859106,,,,
270,270,270,270,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.509735602,0.331432628,10.36926652,-0.518440755,-0.256323242,0.509578451,,,,
271,271,271,271,2018_11_15_10_43,study,3,0,,3,3,,workplace,4,6,3,-0.509735602,0.331432628,10.36926652,-0.518440755,-0.256323242,0.509578451,,,,
272,272,272,272,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.237460301,0.134665133,10.40179937,-0.383219401,0.49444987,0.689892578,,,,
273,273,273,273,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.237460301,0.134665133,10.40179937,-0.383219401,0.49444987,0.689892578,,,,
274,274,274,274,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.237460301,0.134665133,10.40179937,-0.543424479,-0.303540039,0.29617513,,,,
275,275,275,275,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.237460301,0.134665133,10.40179937,-0.543424479,-0.303540039,0.29617513,,,,
276,276,276,276,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.562605232,0.402472542,10.37350062,-0.383219401,0.49444987,0.689892578,,,,
277,277,277,277,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.562605232,0.402472542,10.37350062,-0.383219401,0.49444987,0.689892578,,,,
278,278,278,278,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.562605232,0.402472542,10.37350062,-0.543424479,-0.303540039,0.29617513,,,,
279,279,279,279,2018_11_15_10_44,study,3,0,,3,3,,workplace,4,6,3,-0.562605232,0.402472542,10.37350062,-0.543424479,-0.303540039,0.29617513,,,,
280,280,280,280,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.236631848,0.13520403,10.40445094,-0.265877279,0.64597168,0.716259766,,,,
281,281,281,281,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.236631848,0.13520403,10.40445094,-0.265877279,0.64597168,0.716259766,,,,
282,282,282,282,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.236631848,0.13520403,10.40445094,-0.459521484,-0.074430339,0.776391602,,,,
283,283,283,283,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.236631848,0.13520403,10.40445094,-0.459521484,-0.074430339,0.776391602,,,,
284,284,284,284,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.560379939,0.398491144,10.37187052,-0.265877279,0.64597168,0.716259766,,,,
285,285,285,285,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.560379939,0.398491144,10.37187052,-0.265877279,0.64597168,0.716259766,,,,
286,286,286,286,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.560379939,0.398491144,10.37187052,-0.459521484,-0.074430339,0.776391602,,,,
287,287,287,287,2018_11_15_10_45,study,3,0,,3,3,,workplace,4,6,3,-0.560379939,0.398491144,10.37187052,-0.459521484,-0.074430339,0.776391602,,,,
288,288,288,288,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.238388531,0.133818057,10.40696948,-0.326578776,0.217659505,0.80144043,,,,
289,289,289,289,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.238388531,0.133818057,10.40696948,-0.326578776,0.217659505,0.80144043,,,,
290,290,290,290,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.238388531,0.133818057,10.40696948,-0.314444987,-0.265437826,0.885620117,,,,
291,291,291,291,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.238388531,0.133818057,10.40696948,-0.314444987,-0.265437826,0.885620117,,,,
292,292,292,292,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.518552452,0.357221327,10.3704576,-0.326578776,0.217659505,0.80144043,,,,
293,293,293,293,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.518552452,0.357221327,10.3704576,-0.326578776,0.217659505,0.80144043,,,,
294,294,294,294,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.518552452,0.357221327,10.3704576,-0.314444987,-0.265437826,0.885620117,,,,
295,295,295,295,2018_11_15_10_46,study,3,0,,3,3,,workplace,4,6,3,-0.518552452,0.357221327,10.3704576,-0.314444987,-0.265437826,0.885620117,,,,
296,296,296,296,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.238355781,0.134423836,10.40878088,-0.335026042,-0.030371094,0.92582194,,,,
297,297,297,297,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.238355781,0.134423836,10.40878088,-0.335026042,-0.030371094,0.92582194,,,,
298,298,298,298,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.238355781,0.134423836,10.40878088,-0.478540039,-0.137801107,0.790486654,,,,
299,299,299,299,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.238355781,0.134423836,10.40878088,-0.478540039,-0.137801107,0.790486654,,,,
300,300,300,300,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.376179223,0.312710089,10.3817074,-0.335026042,-0.030371094,0.92582194,,,,
301,301,301,301,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.376179223,0.312710089,10.3817074,-0.335026042,-0.030371094,0.92582194,,,,
302,302,302,302,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.376179223,0.312710089,10.3817074,-0.478540039,-0.137801107,0.790486654,,,,
303,303,303,303,2018_11_15_10_47,study,3,0,,3,3,,workplace,4,6,3,-0.376179223,0.312710089,10.3817074,-0.478540039,-0.137801107,0.790486654,,,,
304,304,304,304,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.238900039,0.132761568,10.40604617,-0.300952148,0.037068685,0.93129069,,,,
305,305,305,305,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.238900039,0.132761568,10.40604617,-0.300952148,0.037068685,0.93129069,,,,
306,306,306,306,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.238900039,0.132761568,10.40604617,-0.425423177,-0.325976563,0.733984375,,,,
307,307,307,307,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.238900039,0.132761568,10.40604617,-0.425423177,-0.325976563,0.733984375,,,,
308,308,308,308,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.446455611,0.380991756,10.3682189,-0.300952148,0.037068685,0.93129069,,,,
309,309,309,309,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.446455611,0.380991756,10.3682189,-0.300952148,0.037068685,0.93129069,,,,
310,310,310,310,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.446455611,0.380991756,10.3682189,-0.425423177,-0.325976563,0.733984375,,,,
311,311,311,311,2018_11_15_10_48,study,3,0,,3,3,,workplace,4,6,3,-0.446455611,0.380991756,10.3682189,-0.425423177,-0.325976563,0.733984375,,,,
312,312,312,312,2018_11_15_10_49,study,3,0,,3,3,,workplace,4,6,3,0.226373314,-0.150217063,9.829496626,-0.845499674,-0.184619141,0.463264974,,,,
313,313,313,313,2018_11_15_10_49,study,3,0,,3,3,,workplace,4,6,3,0.226373314,-0.150217063,9.829496626,-0.845499674,-0.184619141,0.463264974,,,,
314,314,314,314,2018_11_15_10_49,study,3,0,,3,3,,workplace,4,6,3,0.226373314,-0.150217063,9.829496626,-0.410026042,-0.368025716,0.653645833,,,,
315,315,315,315,2018_11_15_10_49,study,3,0,,3,3,,workplace,4,6,3,0.226373314,-0.150217063,9.829496626,-0.410026042,-0.368025716,0.653645833,,,,
316,316,316,316,2018_11_15_10_49,study,3,0,,3,3,,workplace,4,6,3,-0.651263082,0.477111045,10.09003578,-0.845499674,-0.184619141,0.463264974,,,,
